Harvest_Date,Location,Soil_Type,Avg_Temp_C,Avg_Rain_mm,Avg_Humidity,Yield_kg
2012-09-25,Block_C_Hill,Laterite,19.3,9.1,57.8,11800
2012-09-26,Block_B_Valley,Clay Loam,20.8,46.8,69.7,12132
2012-09-27,Block_D_River,Alluvial,20.5,46.1,55.4,12866
2012-09-29,Block_B_Valley,Clay Loam,18.2,0.0,54.5,10603
2012-09-30,Block_C_Hill,Laterite,19.8,69.6,61.3,13005
2012-10-02,Block_B_Valley,Clay Loam,23.4,47.2,62.6,13307
2012-10-04,Block_C_Hill,Laterite,24.0,53.4,58.1,14849
2012-10-06,Block_C_Hill,Laterite,22.6,67.5,60.5,14077
2012-10-07,Block_C_Hill,Laterite,19.5,29.5,71.2,12756
2012-10-09,Block_C_Hill,Laterite,20.0,30.5,63.7,12329
2012-10-11,Block_C_Hill,Laterite,24.0,21.4,59.6,14138
2012-10-13,Block_B_Valley,Clay Loam,19.8,79.5,51.0,11783
2012-10-14,Block_B_Valley,Clay Loam,19.1,36.4,65.6,12152
2012-10-16,Block_A_North,Sandy Loam,18.7,36.5,57.2,11798
2012-10-17,Block_D_River,Alluvial,21.6,38.3,51.6,13735
2012-10-19,Block_B_Valley,Clay Loam,21.3,85.2,62.3,13282
2012-10-21,Block_D_River,Alluvial,18.2,42.5,66.8,11034
2012-10-23,Block_D_River,Alluvial,21.8,54.1,63.3,13219
2012-10-25,Block_C_Hill,Laterite,21.4,66.2,53.5,13605
2012-10-27,Block_D_River,Alluvial,20.4,27.1,62.0,12811
2012-10-29,Block_D_River,Alluvial,24.2,58.9,63.7,13588
2012-10-30,Block_D_River,Alluvial,21.3,66.8,62.9,12862
2012-10-31,Block_B_Valley,Clay Loam,22.6,66.7,63.4,13505
2012-11-02,Block_B_Valley,Clay Loam,23.1,66.9,57.0,12903
2012-11-04,Block_D_River,Alluvial,21.2,78.6,63.4,12583
2012-11-06,Block_D_River,Alluvial,23.6,41.5,66.7,14390
2012-11-07,Block_C_Hill,Laterite,20.7,64.6,70.7,12556
2012-11-08,Block_C_Hill,Laterite,24.4,75.6,68.3,15335
2012-11-09,Block_C_Hill,Laterite,23.1,70.2,60.3,13969
2012-11-11,Block_A_North,Sandy Loam,21.5,81.7,61.4,13483
2012-11-12,Block_A_North,Sandy Loam,20.6,81.0,63.0,13375
2012-11-14,Block_A_North,Sandy Loam,21.5,77.6,65.9,13581
2012-11-16,Block_B_Valley,Clay Loam,23.9,69.1,55.1,13024
2012-11-17,Block_C_Hill,Laterite,20.2,47.6,71.3,11870
2012-11-19,Block_A_North,Sandy Loam,27.3,101.6,67.0,14477
2012-11-20,Block_A_North,Sandy Loam,22.2,120.8,63.1,14605
2012-11-21,Block_D_River,Alluvial,23.2,90.1,65.2,12843
2012-11-22,Block_A_North,Sandy Loam,22.7,87.2,68.0,14823
2012-11-23,Block_B_Valley,Clay Loam,21.5,82.3,54.7,12777
2012-11-25,Block_D_River,Alluvial,20.1,83.8,57.2,11949
2012-11-27,Block_C_Hill,Laterite,26.1,99.6,63.4,15217
2012-11-29,Block_C_Hill,Laterite,23.9,56.0,67.0,14852
2012-11-30,Block_B_Valley,Clay Loam,22.3,47.8,69.8,13183
2012-12-01,Block_C_Hill,Laterite,24.3,120.9,68.4,15049
2012-12-03,Block_A_North,Sandy Loam,21.8,118.8,65.2,14554
2012-12-05,Block_C_Hill,Laterite,23.7,112.8,71.6,14210
2012-12-06,Block_A_North,Sandy Loam,22.9,132.4,60.6,15378
2012-12-07,Block_B_Valley,Clay Loam,24.0,142.8,61.4,14070
2012-12-09,Block_A_North,Sandy Loam,24.5,118.5,63.7,15071
2012-12-10,Block_C_Hill,Laterite,23.7,87.8,66.8,14577
2012-12-11,Block_C_Hill,Laterite,23.9,133.9,74.4,13717
2012-12-12,Block_A_North,Sandy Loam,27.0,154.7,77.2,14755
2012-12-14,Block_C_Hill,Laterite,26.6,101.3,67.9,13709
2012-12-16,Block_D_River,Alluvial,23.4,109.5,64.5,14307
2012-12-18,Block_A_North,Sandy Loam,25.0,113.1,78.2,16183
2012-12-19,Block_D_River,Alluvial,24.4,153.1,69.0,14994
2012-12-21,Block_C_Hill,Laterite,24.0,109.8,72.3,15416
2012-12-23,Block_C_Hill,Laterite,23.9,152.9,74.9,14399
2012-12-24,Block_B_Valley,Clay Loam,20.9,134.7,73.6,12452
2012-12-26,Block_D_River,Alluvial,26.3,123.4,65.9,13250
2012-12-28,Block_C_Hill,Laterite,25.3,106.4,73.2,14740
2012-12-29,Block_D_River,Alluvial,24.4,104.4,77.3,13997
2012-12-30,Block_D_River,Alluvial,24.3,107.5,68.4,14853
2013-01-01,Block_D_River,Alluvial,24.7,207.7,66.5,14172
2013-01-02,Block_D_River,Alluvial,28.0,180.3,70.2,13258
2013-01-03,Block_B_Valley,Clay Loam,27.1,157.0,81.0,13042
2013-01-04,Block_B_Valley,Clay Loam,22.7,172.3,70.2,12632
2013-01-06,Block_C_Hill,Laterite,27.2,145.2,78.1,14139
2013-01-08,Block_B_Valley,Clay Loam,29.0,169.3,76.9,12047
2013-01-09,Block_D_River,Alluvial,29.4,150.6,76.9,11744
2013-01-11,Block_C_Hill,Laterite,26.7,132.0,78.8,15155
2013-01-12,Block_C_Hill,Laterite,27.6,138.4,82.1,14245
2013-01-13,Block_B_Valley,Clay Loam,24.5,159.3,71.7,13477
2013-01-14,Block_D_River,Alluvial,26.4,166.5,73.8,13779
2013-01-16,Block_A_North,Sandy Loam,29.6,155.9,76.2,13015
2013-01-18,Block_D_River,Alluvial,27.6,144.6,74.9,13787
2013-01-19,Block_A_North,Sandy Loam,27.6,194.1,79.6,14089
2013-01-21,Block_C_Hill,Laterite,25.1,166.4,74.3,14943
2013-01-22,Block_A_North,Sandy Loam,28.5,172.9,76.9,14223
2013-01-23,Block_B_Valley,Clay Loam,28.1,184.5,76.7,12553
2013-01-24,Block_D_River,Alluvial,27.3,100.5,75.3,13335
2013-01-25,Block_B_Valley,Clay Loam,27.1,178.8,74.6,14014
2013-01-27,Block_B_Valley,Clay Loam,29.2,191.9,65.1,11522
2013-01-29,Block_B_Valley,Clay Loam,25.5,136.3,79.3,15155
2013-01-30,Block_A_North,Sandy Loam,25.6,174.0,77.4,15189
2013-01-31,Block_A_North,Sandy Loam,29.9,171.6,71.1,12908
2013-02-01,Block_C_Hill,Laterite,32.1,197.6,81.8,10783
2013-02-03,Block_C_Hill,Laterite,29.3,204.7,80.8,12437
2013-02-04,Block_D_River,Alluvial,27.3,178.5,78.0,12817
2013-02-05,Block_A_North,Sandy Loam,31.3,203.9,73.8,10871
2013-02-06,Block_A_North,Sandy Loam,30.8,238.8,89.4,11256
2013-02-07,Block_C_Hill,Laterite,30.1,177.9,87.3,11895
2013-02-09,Block_A_North,Sandy Loam,28.1,183.0,82.4,13388
2013-02-11,Block_C_Hill,Laterite,29.9,207.6,88.8,11786
2013-02-13,Block_C_Hill,Laterite,31.0,189.1,78.4,11577
2013-02-15,Block_A_North,Sandy Loam,28.3,224.1,86.3,13193
2013-02-16,Block_A_North,Sandy Loam,30.6,166.3,71.9,12381
2013-02-18,Block_A_North,Sandy Loam,31.3,204.5,77.2,12023
2013-02-19,Block_D_River,Alluvial,29.2,190.6,91.0,11763
2013-02-21,Block_B_Valley,Clay Loam,27.9,153.6,78.2,12684
2013-02-23,Block_D_River,Alluvial,27.4,222.6,73.1,12261
2013-02-24,Block_C_Hill,Laterite,32.4,198.1,79.6,10957
2013-02-25,Block_D_River,Alluvial,31.9,192.5,77.5,9877
2013-02-27,Block_B_Valley,Clay Loam,28.7,191.7,87.3,11633
2013-02-28,Block_D_River,Alluvial,30.3,214.2,77.9,10968
2013-03-01,Block_A_North,Sandy Loam,31.1,229.8,77.0,12154
2013-03-02,Block_A_North,Sandy Loam,29.0,199.3,72.0,12676
2013-03-04,Block_B_Valley,Clay Loam,30.4,210.3,80.2,10446
2013-03-06,Block_A_North,Sandy Loam,30.8,212.3,83.7,11108
2013-03-08,Block_C_Hill,Laterite,29.8,187.2,79.3,12239
2013-03-10,Block_A_North,Sandy Loam,31.5,198.5,81.0,11299
2013-03-11,Block_B_Valley,Clay Loam,30.3,205.0,80.3,12457
2013-03-13,Block_A_North,Sandy Loam,29.6,202.8,91.0,11567
2013-03-14,Block_D_River,Alluvial,29.6,185.8,88.1,12128
2013-03-15,Block_C_Hill,Laterite,31.3,176.7,75.5,11262
2013-03-16,Block_C_Hill,Laterite,30.0,168.2,79.3,12156
2013-03-17,Block_C_Hill,Laterite,29.3,220.0,75.5,11510
2013-03-18,Block_D_River,Alluvial,28.8,183.3,85.5,12554
2013-03-19,Block_C_Hill,Laterite,32.4,203.4,74.1,10951
2013-03-21,Block_D_River,Alluvial,30.3,208.6,78.7,10908
2013-03-23,Block_A_North,Sandy Loam,30.5,207.8,80.7,12106
2013-03-25,Block_B_Valley,Clay Loam,31.3,209.3,79.4,9330
2013-03-27,Block_C_Hill,Laterite,27.0,225.6,85.4,13477
2013-03-29,Block_B_Valley,Clay Loam,29.9,214.0,76.5,11977
2013-03-30,Block_C_Hill,Laterite,31.6,226.3,81.4,11051
2013-04-01,Block_B_Valley,Clay Loam,28.2,196.1,81.1,12732
2013-04-02,Block_A_North,Sandy Loam,27.3,190.1,76.3,13515
2013-04-04,Block_B_Valley,Clay Loam,29.1,170.6,83.0,11517
2013-04-06,Block_C_Hill,Laterite,30.8,182.2,80.4,11719
2013-04-08,Block_D_River,Alluvial,29.2,206.3,79.3,11729
2013-04-09,Block_B_Valley,Clay Loam,28.8,177.1,86.2,12296
2013-04-11,Block_A_North,Sandy Loam,27.0,153.7,77.8,13973
2013-04-12,Block_C_Hill,Laterite,29.3,158.7,79.7,13003
2013-04-14,Block_B_Valley,Clay Loam,30.5,153.1,84.3,11929
2013-04-15,Block_C_Hill,Laterite,30.2,162.3,74.5,12673
2013-04-17,Block_B_Valley,Clay Loam,28.1,206.0,79.3,11096
2013-04-19,Block_A_North,Sandy Loam,31.8,225.4,84.5,12122
2013-04-20,Block_A_North,Sandy Loam,28.3,183.0,71.9,12742
2013-04-22,Block_B_Valley,Clay Loam,29.3,198.6,80.1,12806
2013-04-24,Block_A_North,Sandy Loam,31.8,200.0,81.8,11261
2013-04-26,Block_A_North,Sandy Loam,31.0,206.5,81.3,11021
2013-04-28,Block_C_Hill,Laterite,28.1,205.1,79.7,13637
2013-04-30,Block_C_Hill,Laterite,28.0,204.7,75.4,12809
2013-05-02,Block_D_River,Alluvial,26.5,133.7,75.8,13442
2013-05-03,Block_C_Hill,Laterite,26.6,148.4,76.9,14416
2013-05-05,Block_A_North,Sandy Loam,29.2,182.4,78.8,13047
2013-05-06,Block_C_Hill,Laterite,29.2,125.3,69.6,13245
2013-05-07,Block_D_River,Alluvial,28.9,125.3,74.1,12502
2013-05-09,Block_A_North,Sandy Loam,28.3,144.2,75.7,14253
2013-05-11,Block_D_River,Alluvial,26.5,140.2,79.1,14119
2013-05-12,Block_B_Valley,Clay Loam,27.5,141.9,73.3,12802
2013-05-13,Block_A_North,Sandy Loam,27.4,192.1,83.6,14474
2013-05-15,Block_A_North,Sandy Loam,27.0,183.0,76.7,14274
2013-05-17,Block_D_River,Alluvial,26.2,153.0,77.7,13706
2013-05-19,Block_B_Valley,Clay Loam,26.9,171.4,67.2,14324
2013-05-20,Block_C_Hill,Laterite,26.8,159.3,87.7,13669
2013-05-22,Block_D_River,Alluvial,26.0,144.6,62.0,14210
2013-05-23,Block_B_Valley,Clay Loam,28.1,179.9,79.8,12631
2013-05-25,Block_C_Hill,Laterite,27.1,152.1,64.1,14334
2013-05-26,Block_D_River,Alluvial,28.6,177.0,68.9,12776
2013-05-27,Block_D_River,Alluvial,26.1,134.3,73.9,14117
2013-05-28,Block_B_Valley,Clay Loam,30.0,167.9,81.1,12104
2013-05-30,Block_C_Hill,Laterite,25.8,154.6,80.5,14798
2013-06-01,Block_A_North,Sandy Loam,25.9,92.2,69.7,15286
2013-06-02,Block_A_North,Sandy Loam,25.7,93.5,77.6,15759
2013-06-03,Block_A_North,Sandy Loam,25.2,126.9,63.6,15722
2013-06-04,Block_B_Valley,Clay Loam,24.1,101.7,65.4,14596
2013-06-06,Block_C_Hill,Laterite,22.9,117.9,71.0,13559
2013-06-07,Block_C_Hill,Laterite,25.4,126.5,67.1,14653
2013-06-09,Block_A_North,Sandy Loam,25.4,113.3,72.2,16310
2013-06-10,Block_B_Valley,Clay Loam,24.6,121.5,75.5,14971
2013-06-11,Block_A_North,Sandy Loam,27.9,106.2,73.3,14341
2013-06-13,Block_B_Valley,Clay Loam,26.9,130.4,67.2,13387
2013-06-15,Block_B_Valley,Clay Loam,23.0,95.7,72.6,13939
2013-06-16,Block_D_River,Alluvial,25.4,122.5,68.7,14542
2013-06-18,Block_D_River,Alluvial,23.1,115.2,73.9,13620
2013-06-19,Block_A_North,Sandy Loam,24.0,130.6,72.3,15163
2013-06-20,Block_D_River,Alluvial,28.1,64.4,72.1,12658
2013-06-21,Block_D_River,Alluvial,25.7,131.0,69.7,14069
2013-06-22,Block_C_Hill,Laterite,25.4,129.6,60.5,15041
2013-06-24,Block_A_North,Sandy Loam,26.6,107.6,68.3,15381
2013-06-26,Block_D_River,Alluvial,25.3,92.3,74.4,15250
2013-06-27,Block_D_River,Alluvial,25.6,110.6,70.6,14250
2013-06-29,Block_C_Hill,Laterite,24.9,107.2,72.1,15385
2013-07-01,Block_A_North,Sandy Loam,20.1,86.2,65.4,13310
2013-07-02,Block_C_Hill,Laterite,24.8,64.8,55.6,14845
2013-07-04,Block_B_Valley,Clay Loam,20.6,98.3,75.3,12470
2013-07-06,Block_C_Hill,Laterite,20.3,72.8,59.5,13251
2013-07-08,Block_C_Hill,Laterite,23.8,76.5,68.0,15354
2013-07-10,Block_C_Hill,Laterite,20.6,78.3,73.0,12185
2013-07-12,Block_D_River,Alluvial,23.6,75.9,65.0,13788
2013-07-14,Block_D_River,Alluvial,21.6,97.6,62.1,12855
2013-07-15,Block_D_River,Alluvial,24.0,82.5,74.7,13781
2013-07-16,Block_C_Hill,Laterite,23.5,45.2,68.7,14265
2013-07-18,Block_C_Hill,Laterite,22.5,66.2,63.7,13827
2013-07-19,Block_C_Hill,Laterite,23.7,59.2,61.4,14435
2013-07-21,Block_A_North,Sandy Loam,22.9,45.0,59.5,14246
2013-07-22,Block_C_Hill,Laterite,23.6,48.8,63.8,14684
2013-07-23,Block_B_Valley,Clay Loam,24.2,50.3,60.4,14034
2013-07-24,Block_A_North,Sandy Loam,21.1,95.6,62.1,13245
2013-07-25,Block_B_Valley,Clay Loam,22.7,96.0,67.0,14340
2013-07-26,Block_B_Valley,Clay Loam,23.2,62.0,62.8,13438
2013-07-27,Block_A_North,Sandy Loam,24.7,45.5,62.4,15657
2013-07-29,Block_A_North,Sandy Loam,19.2,113.5,60.4,12461
2013-07-30,Block_B_Valley,Clay Loam,22.2,70.5,68.1,13433
2013-07-31,Block_A_North,Sandy Loam,20.5,98.3,63.8,14299
2013-08-01,Block_B_Valley,Clay Loam,17.9,62.9,62.1,11019
2013-08-02,Block_B_Valley,Clay Loam,19.6,53.5,61.1,11924
2013-08-04,Block_B_Valley,Clay Loam,21.5,27.7,59.3,11783
2013-08-05,Block_A_North,Sandy Loam,22.1,29.1,68.9,14064
2013-08-06,Block_C_Hill,Laterite,20.7,51.9,65.3,12587
2013-08-08,Block_A_North,Sandy Loam,20.9,83.2,61.1,14567
2013-08-09,Block_A_North,Sandy Loam,20.5,47.2,61.5,13105
2013-08-10,Block_D_River,Alluvial,18.1,42.8,62.2,10568
2013-08-11,Block_B_Valley,Clay Loam,22.0,66.4,56.4,13473
2013-08-12,Block_B_Valley,Clay Loam,22.9,45.9,62.7,14029
2013-08-14,Block_C_Hill,Laterite,22.6,13.8,61.5,12810
2013-08-15,Block_A_North,Sandy Loam,21.3,36.9,63.9,12934
2013-08-16,Block_D_River,Alluvial,20.9,57.7,61.1,12243
2013-08-18,Block_A_North,Sandy Loam,20.8,71.0,66.3,13466
2013-08-20,Block_A_North,Sandy Loam,23.4,68.1,48.4,15113
2013-08-21,Block_A_North,Sandy Loam,20.2,39.9,57.2,12911
2013-08-23,Block_D_River,Alluvial,20.2,54.3,54.0,12040
2013-08-25,Block_D_River,Alluvial,18.5,80.3,60.8,11615
2013-08-26,Block_B_Valley,Clay Loam,22.9,66.0,68.7,13372
2013-08-28,Block_B_Valley,Clay Loam,24.9,46.5,66.5,13921
2013-08-29,Block_A_North,Sandy Loam,18.4,46.5,58.4,13046
2013-08-30,Block_D_River,Alluvial,22.7,51.6,54.1,12995
2013-09-01,Block_D_River,Alluvial,20.1,50.3,54.6,11942
2013-09-03,Block_C_Hill,Laterite,19.8,34.1,57.0,12458
2013-09-05,Block_D_River,Alluvial,20.3,6.3,58.3,11415
2013-09-07,Block_C_Hill,Laterite,21.6,17.7,56.2,13866
2013-09-08,Block_D_River,Alluvial,22.8,30.9,59.3,13497
2013-09-09,Block_B_Valley,Clay Loam,18.1,24.9,70.4,10744
2013-09-10,Block_D_River,Alluvial,19.5,47.6,57.1,12151
2013-09-12,Block_B_Valley,Clay Loam,19.3,15.9,55.4,11327
2013-09-13,Block_A_North,Sandy Loam,19.0,76.6,64.0,12679
2013-09-14,Block_D_River,Alluvial,20.9,25.7,60.0,12222
2013-09-16,Block_B_Valley,Clay Loam,20.9,56.8,59.9,12208
2013-09-18,Block_B_Valley,Clay Loam,19.9,60.9,68.7,12126
2013-09-19,Block_C_Hill,Laterite,18.8,81.5,63.3,11473
2013-09-21,Block_B_Valley,Clay Loam,19.1,15.4,57.7,11675
2013-09-23,Block_A_North,Sandy Loam,18.3,66.9,61.5,12866
2013-09-25,Block_B_Valley,Clay Loam,20.6,31.6,64.8,12176
2013-09-27,Block_D_River,Alluvial,18.9,0.0,60.2,10161
2013-09-29,Block_A_North,Sandy Loam,19.9,73.8,66.5,14400
2013-10-01,Block_A_North,Sandy Loam,22.8,43.0,61.1,13388
2013-10-02,Block_B_Valley,Clay Loam,22.4,46.9,62.9,13611
2013-10-03,Block_C_Hill,Laterite,17.9,87.3,59.6,12864
2013-10-04,Block_B_Valley,Clay Loam,22.7,83.7,55.3,13744
2013-10-05,Block_C_Hill,Laterite,20.7,69.1,72.5,13107
2013-10-07,Block_B_Valley,Clay Loam,20.6,0.0,56.1,11349
2013-10-08,Block_C_Hill,Laterite,20.6,70.2,60.3,12908
2013-10-10,Block_C_Hill,Laterite,17.4,56.0,66.9,11752
2013-10-12,Block_A_North,Sandy Loam,20.9,39.7,60.9,13323
2013-10-13,Block_D_River,Alluvial,20.4,69.8,66.5,12865
2013-10-14,Block_C_Hill,Laterite,18.4,39.5,62.7,11876
2013-10-16,Block_C_Hill,Laterite,19.8,69.0,64.4,12398
2013-10-17,Block_B_Valley,Clay Loam,21.0,47.6,69.4,12246
2013-10-18,Block_D_River,Alluvial,23.4,47.2,55.1,12631
2013-10-20,Block_D_River,Alluvial,19.9,83.7,53.6,12127
2013-10-22,Block_A_North,Sandy Loam,22.4,38.1,64.5,14159
2013-10-23,Block_B_Valley,Clay Loam,22.2,40.0,55.4,12705
2013-10-24,Block_A_North,Sandy Loam,19.3,30.9,67.4,12162
2013-10-25,Block_D_River,Alluvial,22.8,79.0,66.6,13788
2013-10-26,Block_A_North,Sandy Loam,20.5,98.4,58.5,14085
2013-10-27,Block_A_North,Sandy Loam,16.9,58.1,65.5,11951
2013-10-29,Block_A_North,Sandy Loam,22.1,2.7,63.8,13564
2013-10-30,Block_A_North,Sandy Loam,19.5,35.1,68.5,12085
2013-10-31,Block_D_River,Alluvial,21.5,27.5,55.9,13527
2013-11-01,Block_D_River,Alluvial,23.2,106.7,63.1,13821
2013-11-03,Block_A_North,Sandy Loam,22.0,72.4,60.3,14654
2013-11-04,Block_B_Valley,Clay Loam,22.5,72.5,66.3,13066
2013-11-06,Block_C_Hill,Laterite,20.7,85.9,61.6,12286
2013-11-08,Block_B_Valley,Clay Loam,23.6,64.6,67.7,14549
2013-11-09,Block_B_Valley,Clay Loam,25.1,112.0,53.7,15411
2013-11-11,Block_A_North,Sandy Loam,23.8,40.3,67.6,15371
2013-11-12,Block_B_Valley,Clay Loam,23.4,68.2,68.6,13612
2013-11-13,Block_D_River,Alluvial,20.1,81.1,62.3,12707
2013-11-15,Block_D_River,Alluvial,20.6,130.0,63.4,12731
2013-11-16,Block_D_River,Alluvial,21.3,69.0,63.3,13670
2013-11-17,Block_C_Hill,Laterite,23.3,33.5,52.2,13291
2013-11-19,Block_D_River,Alluvial,19.8,96.2,62.2,11951
2013-11-20,Block_C_Hill,Laterite,22.0,111.7,65.4,13465
2013-11-21,Block_D_River,Alluvial,22.9,78.5,65.9,14123
2013-11-22,Block_C_Hill,Laterite,22.0,91.3,73.4,12375
2013-11-24,Block_B_Valley,Clay Loam,21.3,113.6,60.5,13139
2013-11-26,Block_B_Valley,Clay Loam,22.1,64.1,63.9,13799
2013-11-28,Block_C_Hill,Laterite,22.9,68.6,60.0,13811
2013-11-30,Block_A_North,Sandy Loam,22.5,53.0,63.7,14264
2013-12-02,Block_A_North,Sandy Loam,25.3,121.0,74.5,16321
2013-12-04,Block_B_Valley,Clay Loam,26.6,144.9,68.7,13424
2013-12-06,Block_A_North,Sandy Loam,24.2,130.0,63.3,15127
2013-12-08,Block_C_Hill,Laterite,23.4,140.2,66.0,14191
2013-12-09,Block_D_River,Alluvial,24.9,103.9,69.2,14522
2013-12-10,Block_B_Valley,Clay Loam,23.5,101.7,65.2,13302
2013-12-11,Block_D_River,Alluvial,24.4,115.7,69.3,13721
2013-12-13,Block_B_Valley,Clay Loam,27.7,114.7,76.5,12805
2013-12-14,Block_D_River,Alluvial,24.5,128.1,72.0,14343
2013-12-15,Block_C_Hill,Laterite,25.2,120.1,71.7,14956
2013-12-16,Block_B_Valley,Clay Loam,23.0,123.5,71.0,13480
2013-12-18,Block_B_Valley,Clay Loam,26.6,95.8,67.4,14954
2013-12-20,Block_A_North,Sandy Loam,24.7,129.5,73.5,15819
2013-12-21,Block_C_Hill,Laterite,26.2,115.8,71.4,14255
2013-12-22,Block_B_Valley,Clay Loam,24.6,105.0,64.4,14363
2013-12-24,Block_D_River,Alluvial,23.5,94.2,72.7,13979
2013-12-26,Block_D_River,Alluvial,21.4,139.8,76.4,13099
2013-12-27,Block_B_Valley,Clay Loam,22.8,106.4,68.8,14601
2013-12-28,Block_B_Valley,Clay Loam,22.7,73.0,62.0,14355
2013-12-30,Block_A_North,Sandy Loam,27.2,112.3,66.6,14663
2014-01-01,Block_A_North,Sandy Loam,27.6,168.9,77.5,14609
2014-01-03,Block_A_North,Sandy Loam,24.7,164.1,76.8,15742
2014-01-04,Block_D_River,Alluvial,26.9,164.0,73.1,14802
2014-01-06,Block_C_Hill,Laterite,25.4,193.8,81.3,13518
2014-01-08,Block_B_Valley,Clay Loam,26.3,142.9,71.1,15149
2014-01-09,Block_C_Hill,Laterite,27.1,183.4,77.5,13094
2014-01-11,Block_D_River,Alluvial,27.7,153.2,80.0,13845
2014-01-12,Block_D_River,Alluvial,27.0,198.1,85.4,13160
2014-01-13,Block_D_River,Alluvial,28.3,127.2,72.2,13117
2014-01-14,Block_C_Hill,Laterite,26.8,143.1,67.8,14257
2014-01-15,Block_A_North,Sandy Loam,28.4,179.7,77.0,13957
2014-01-17,Block_A_North,Sandy Loam,27.2,181.0,78.9,14068
2014-01-18,Block_C_Hill,Laterite,26.7,154.1,73.7,14137
2014-01-19,Block_C_Hill,Laterite,28.3,125.2,78.1,13923
2014-01-21,Block_A_North,Sandy Loam,28.6,147.4,80.4,13814
2014-01-22,Block_C_Hill,Laterite,29.3,165.2,73.0,11479
2014-01-24,Block_C_Hill,Laterite,24.8,182.4,75.6,14149
2014-01-25,Block_B_Valley,Clay Loam,28.8,147.6,80.3,12594
2014-01-26,Block_B_Valley,Clay Loam,27.1,145.3,73.9,13211
2014-01-28,Block_A_North,Sandy Loam,26.1,168.2,73.9,14448
2014-01-29,Block_C_Hill,Laterite,28.7,155.3,78.7,13852
2014-01-31,Block_D_River,Alluvial,26.9,156.3,78.9,13553
2014-02-02,Block_A_North,Sandy Loam,30.8,161.1,77.7,11656
2014-02-04,Block_C_Hill,Laterite,30.8,185.6,75.9,11134
2014-02-05,Block_A_North,Sandy Loam,28.5,225.2,75.6,13407
2014-02-06,Block_C_Hill,Laterite,29.4,195.4,83.0,11702
2014-02-08,Block_C_Hill,Laterite,27.6,227.9,77.2,13105
2014-02-10,Block_A_North,Sandy Loam,28.8,176.0,82.5,13880
2014-02-12,Block_B_Valley,Clay Loam,27.6,196.4,77.5,12447
2014-02-14,Block_B_Valley,Clay Loam,30.0,197.4,69.5,11582
2014-02-16,Block_B_Valley,Clay Loam,31.7,153.1,83.4,11320
2014-02-17,Block_B_Valley,Clay Loam,31.3,227.4,72.5,10945
2014-02-19,Block_D_River,Alluvial,29.4,171.4,84.8,11773
2014-02-20,Block_A_North,Sandy Loam,30.7,179.3,81.7,13279
2014-02-22,Block_C_Hill,Laterite,28.9,156.3,73.3,12881
2014-02-24,Block_A_North,Sandy Loam,28.8,173.6,83.0,13639
2014-02-26,Block_D_River,Alluvial,31.9,207.3,70.6,11090
2014-02-28,Block_A_North,Sandy Loam,27.6,212.5,76.4,13630
2014-03-01,Block_B_Valley,Clay Loam,31.3,198.0,79.4,11119
2014-03-02,Block_A_North,Sandy Loam,27.6,200.1,79.7,13181
2014-03-03,Block_D_River,Alluvial,30.5,234.5,84.6,11366
2014-03-05,Block_B_Valley,Clay Loam,29.5,205.9,80.6,10992
2014-03-07,Block_C_Hill,Laterite,28.6,236.3,77.7,12482
2014-03-08,Block_A_North,Sandy Loam,30.0,189.3,87.1,12595
2014-03-09,Block_C_Hill,Laterite,29.9,192.9,77.2,12170
2014-03-11,Block_A_North,Sandy Loam,28.9,225.7,79.8,12732
2014-03-12,Block_C_Hill,Laterite,30.3,202.3,79.8,11866
2014-03-13,Block_A_North,Sandy Loam,26.9,225.1,80.8,13971
2014-03-14,Block_C_Hill,Laterite,30.5,192.0,80.8,11779
2014-03-16,Block_B_Valley,Clay Loam,31.5,179.9,81.6,10486
2014-03-17,Block_D_River,Alluvial,32.0,210.1,72.4,10273
2014-03-18,Block_A_North,Sandy Loam,32.2,217.5,77.2,11933
2014-03-20,Block_C_Hill,Laterite,29.4,191.7,73.5,12698
2014-03-22,Block_A_North,Sandy Loam,31.1,190.9,80.4,12224
2014-03-24,Block_B_Valley,Clay Loam,29.3,269.0,77.7,11316
2014-03-25,Block_C_Hill,Laterite,30.7,179.5,83.8,11250
2014-03-26,Block_A_North,Sandy Loam,29.0,255.8,72.7,11801
2014-03-27,Block_A_North,Sandy Loam,31.1,216.4,79.3,11832
2014-03-29,Block_B_Valley,Clay Loam,34.7,224.4,78.9,8132
2014-03-31,Block_A_North,Sandy Loam,31.0,188.4,86.0,12691
2014-04-02,Block_C_Hill,Laterite,27.4,154.4,85.8,14014
2014-04-03,Block_B_Valley,Clay Loam,30.1,185.2,85.0,11713
2014-04-04,Block_B_Valley,Clay Loam,28.3,198.8,88.5,12189
2014-04-06,Block_A_North,Sandy Loam,27.2,214.2,87.8,13630
2014-04-07,Block_B_Valley,Clay Loam,27.6,181.5,78.6,12177
2014-04-09,Block_B_Valley,Clay Loam,29.0,211.1,74.7,12326
2014-04-10,Block_D_River,Alluvial,30.0,190.0,82.0,11718
2014-04-11,Block_D_River,Alluvial,28.8,174.2,76.7,12394
2014-04-13,Block_D_River,Alluvial,27.2,196.5,77.8,13138
2014-04-15,Block_C_Hill,Laterite,27.8,162.5,73.2,13638
2014-04-16,Block_A_North,Sandy Loam,27.9,219.1,82.4,13907
